web-scraper-order,web-scraper-start-url,base,base-href,superficie,nbr_pieces,nbr_salle_bain,adresse
"1740021982-2687","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-zac-mbao-3128097","150 m2","6","3","Pikine, Sénégal"
"1740021988-2688","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-ngaparou-3128564","","","","Mbour, Sénégal"
"1740021992-2689","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-massar-3128662","150 m2","4","3","Dakar, Sénégal"
"1740021996-2690","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-3129419","","300 m2","","Dakar, Sénégal"
"1740021998-2691","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-mbour-3129492","800 m2","7","6","Mbour, Sénégal"
"1740022001-2692","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r2-camberene-2-3129520","190 m2","14","6","Dakar, Sénégal"
"1740022005-2693","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-03-pieces-mamelles-3129872","150","3","2","Mamelles, Dakar, Sénégal"
"1740022008-2694","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-cite-aliou-sow-3130815","152 m2","4","4","Guediawaye, Dakar, Sénégal"
"1740022011-2695","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-parcelles-assainies-3130816","150 m2","5","3","Parcelle Assainies, Dakar, Sénégal"
"1740022016-2696","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-malika-3130934","176 m2","5","4","Pikine, Sénégal"
"1740022019-2697","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r4-307-m-diamalaye-3131051","307 m2","40","30","Cambérène, Dakar, Sénégal"
"1740022022-2698","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-saly-3131374","","1340","185","Saly, Sénégal"
"1740022025-2699","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villas-2-pieces-rufisque-3131506","150","2","1","Rufisque, Sénégal"
"1740022028-2700","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-cite-djily-mbaye-3131529","","20","","Dakar, Sénégal"
"1740022031-2701","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-patte-doie-3131914","165","5","1","Patte d'oie, Dakar, Sénégal"
"1740022035-2702","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-camberene-3132064","250","5","2","Cambérène, Dakar, Sénégal"
"1740022038-2703","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-camberene-3132079","","5","2","Cambérène, Dakar, Sénégal"
"1740022041-2704","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-maristes-2-3132266","267 m2","5","4","Dakar, Sénégal"
"1740022046-2705","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-rufisque-3132465","190","5","4","Rufisque, Sénégal"
"1740022055-2706","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-ouest-foire-3132672","","180","","Ouest Foire, Dakar, Sénégal"
"1740022062-2707","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-cite-alioune-sow-3132932","160 m2","6","3","Guediawaye, Dakar, Sénégal"
"1740022066-2708","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r2-almadies-3132941","170 m2","5","5","Dakar, Sénégal"
"1740022070-2709","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-hlm-grand-medine-3133107","180 m2","3","4","Dakar, Sénégal"
"1740022073-2710","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-ouest-foire-3133116","180","8","4","Ouest Foire, Dakar, Sénégal"
"1740022078-2711","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r3-11-pieces-180-m-zac-mbao-3133713","","180 m2","","Dakar, Sénégal"
"1740022082-2712","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-ngor-3133716","150","15","4","Ngor, Dakar, Sénégal"
"1740022085-2713","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-mbao-3134328","150","4","2","Mbao, Dakar, Sénégal"
"1740022090-2714","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-maristes-3134505","","210","","Hann Bel-Air, Dakar, Sénégal"
"1740022093-2715","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-sicap-liberte-3134608","161","3","2","Sicap Liberté, Dakar, Sénégal"
"1740022097-2716","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-almadies-3135498","500 m2","6","5","Almadies, Dakar, Sénégal"
"1740022102-2717","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villas-7-pieces-dakar-3135836","","7","150","Dakar, Sénégal"
"1740022108-2718","https://sn.coinafrique.com/categorie/villas?page=76","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-sicap-liberte-3136835","","","","Sicap Liberté, Dakar, Sénégal"
"1740022126-2719","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-immeuble-r2-a-hamo-4-3136940","","12","","Guediawaye, Dakar, Sénégal"
"1740022133-2720","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-190-m-almadies-2-3137445","175 m2","5","3","Dakar, Sénégal"
"1740022141-2721","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-14-pieces-ouest-foire-3137593","210","14","5","Ouest Foire, Dakar, Sénégal"
"1740022151-2722","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-rufisque-3138079","150","4","3","Dakar, Sénégal"
"1740022178-2723","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-centenaire-3138837","150 m2","4","3","Dakar Plateau, Dakar, Sénégal"
"1740022204-2724","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-keur-massar-unite-4-3138859","150 m2","5","4","Dakar, Sénégal"
"1740022209-2725","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-150-m-mermoz-sacre-cur-3139078","150","6","2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1740022212-2726","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-11-pieces-150-m-dakar-3139253","150","11","6","Dakar, Sénégal"
"1740022215-2727","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-almadies-3139698","","5","4","Almadies, Dakar, Sénégal"
"1740022218-2728","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-ouakam-3140151","115","7","2","Ouakam, Dakar, Sénégal"
"1740022223-2729","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-zac-mbao-3140220","180 m2","6","4","Mbao, Dakar, Sénégal"
"1740022226-2730","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-150-m-guediawaye-3140373","","7","150","Guediawaye, Dakar, Sénégal"
"1740022229-2731","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-rufisque-3141058","","150","","Rufisque, Sénégal"
"1740022232-2732","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-dakar-3141063","","150","","Dakar, Sénégal"
"1740022235-2733","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-mbao-3141147","150","4","2","Mbao, Dakar, Sénégal"
"1740022238-2734","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-sipres-2-3141173","","","","Grand Yoff, Dakar, Sénégal"
"1740022242-2735","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-maison-14-pieces-150-m-sicap-mbao-3141652","150 m2","14","5","Grand Dakar, Dakar, Sénégal"
"1740022245-2736","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mermoz-3141835","300 m2","9","10","Dakar, Sénégal"
"1740022247-2737","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-pikine-3141898","","8","225","Pikine, Sénégal"
"1740022251-2738","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-pikine-3141899","","9","175","Pikine, Sénégal"
"1740022255-2739","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-almadies-3141903","","150","","Almadies, Dakar, Sénégal"
"1740022258-2740","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-ndayane-3142655","100 m2","4","3","Saly, Sénégal"
"1740022261-2741","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-pate-doie-3143554","300 m2","4","2","Sicap-Liberté, Dakar, Sénégal"
"1740022264-2742","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-sacre-coeur-3144123","121","6","4","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1740022268-2743","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mermoz-sacre-coeur-3144421","543","5","3","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1740022271-2744","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-bambilor-3144512","300","3","1","Rufisque, Sénégal"
"1740022274-2745","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-dakar-3144693","","250","","Dakar, Sénégal"
"1740022277-2746","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-point-e-3145193","500","6","5","Point E, Dakar, Sénégal"
"1740022280-2747","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa6-pieces-almadies-3145196","","6","250","Almadies, Dakar, Sénégal"
"1740022282-2748","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r4-almadies-3145210","","1774","","Almadies, Dakar, Sénégal"
"1740022285-2749","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-ouest-foire-3145524","150 m2","6","5","Dakar, Sénégal"
"1740022289-2750","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-golf-3145594","110 m2","5","2","Saly, Sénégal"
"1740022292-2751","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-somone-3145626","600 m2","5","5","Mbour, Sénégal"
"1740022295-2752","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-dakar-ouest-foire-3145700","","6","4","Dakar, Sénégal"
"1740022298-2753","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-dakar-3145841","150","3","2","Dakar, Sénégal"
"1740022301-2754","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-touba-ndam-3146194","","35","600 m2","Mbacke, Sénégal"
"1740022304-2755","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-09-pieces-mbao-3146465","450","9","8","Mbao, Dakar, Sénégal"
"1740022308-2756","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-keur-massar-3146664","160","9","5","Yoff, Dakar, Sénégal"
"1740022311-2757","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-725-m-point-e-3146741","725","5","4","Point E, Dakar, Sénégal"
"1740022313-2758","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-2-pieces-dakar-3146814","161","2","2","Dakar, Sénégal"
"1740022319-2759","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-dieuppeul-3146883","250 m2","4","3","Dakar, Sénégal"
"1740022322-2760","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-inachevee-4-pieces-yoff-3146936","","4","198","Yoff, Dakar, Sénégal"
"1740022325-2761","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r2-cite-tobago-3147125","200","6","5","Sicap Liberté, Dakar, Sénégal"
"1740022328-2762","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-cite-alioune-sow-de-golf-3147617","150 m2","4","1","Guediawaye, Dakar, Sénégal"
"1740022331-2763","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-saly-niakhniakhal-3148003","500 m2","3","6","Mbour, Sénégal"
"1740022335-2764","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-dakar-3148108","","10","11","Almadies, Dakar, Sénégal"
"1740022347-2765","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-nord-foire-3148160","","","","Grand Yoff, Dakar, Sénégal"
"1740022398-2766","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r3-pikine-3148752","150 m2","5","2","Pikine, Sénégal"
"1740022400-2767","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-keur-massar-3149230","220","7","2","Keur Massar, Sénégal"
"1740022403-2768","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-vdn-cite-mourtada-3149264","","6","4","Dakar, Sénégal"
"1740022406-2769","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-320-m-nord-foire-3149329","320 m2","4","2","Dakar, Sénégal"
"1740022409-2770","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-zac-mbao-3149715","200","4","2","Rufisque, Sénégal"
"1740022412-2771","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-ouest-foire-3149939","200","5","5","Ouest Foire, Dakar, Sénégal"
"1740022416-2772","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-keur-massar-3150374","150","7","2","Keur Massar, Sénégal"
"1740022418-2773","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-point-e-3150512","","725","","Point E, Dakar, Sénégal"
"1740022422-2774","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-somone-3150613","650 m2","4","4","Dakar, Sénégal"
"1740022426-2775","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-saly-3151124","","600","","Saly, Sénégal"
"1740022430-2776","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-ndiass-3151190","","7","450","Ndiass, Sénégal"
"1740022435-2777","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-cite-cdc-bambilor-3151252","250 m2","3","3","Yoff, Dakar, Sénégal"
"1740022439-2778","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-duplex-4-pieces-ngor-almadies-3151299","100 m2","4","3","Point E, Dakar, Sénégal"
"1740022444-2779","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-somone-3152674","350 m2","4","4","Saly, Sénégal"
"1740022447-2780","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-zac-mbao-3152995","","180 m2","","Dakar, Sénégal"
"1740022450-2781","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-tally-ndiaga-mbaye-3153187","","","","Cambérène, Dakar, Sénégal"
"1740022454-2782","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-inachevee-cite-apix-3153240","150 m2","4","2","Dakar, Sénégal"
"1740022459-2783","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-a-ngor-almadies-3153310","200 m2","9","6","Ngor, Dakar, Sénégal"
"1740022461-2784","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-2-villas-6-pieces-ngaparou-3153703","","1500 m2","","Saly, Sénégal"
"1740022465-2785","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-inachevee-keur-massar-cite-safco-3153846","180 m2","3","2","Sicap-Liberté, Dakar, Sénégal"
"1740022468-2786","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-saly-3154925","500 m2","5","5","Saly, Sénégal"
"1740022471-2787","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-225-m-saly-3155638","225 m2","4","4","Saly, Sénégal"
"1740022474-2788","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-maison-2-pieces-300-m-keur-serigne-mouhamadane-mbacke-medina-saloum-3155726","","","","Louga, Sénégal"
"1740022476-2789","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-dakar-3155819","","150","","Dakar, Sénégal"
"1740022484-2790","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-thiaroye-3156690","","150 m2","","Guediawaye, Dakar, Sénégal"
"1740022493-2791","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-sacre-coeur-3156791","200","6","3","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1740022499-2792","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-600-m-saly-center-3157133","600 m2","3","3","Saly, Sénégal"
"1740022502-2793","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-patte-doie-3157852","290 m2","5","2","Sicap-Liberté, Dakar, Sénégal"
"1740022507-2794","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-guediawaye-3157857","","4","240","Guediawaye, Dakar, Sénégal"
"1740022510-2795","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-cite-akys-bambilor-3158038","150","2","1","Rufisque, Sénégal"
"1740022516-2796","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-thies-3158176","100","12","3","Thies, Sénégal"
"1740022522-2797","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-ouest-foire-3158226","175 m2","8","6","Ouest Foire, Dakar, Sénégal"
"1740022534-2798","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-dakar-3158310","","2400","","Dakar, Sénégal"
"1740022540-2799","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-touba-3158464","25 m2","5","30","Touba, Sénégal"
"1740022548-2800","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-point-e-3158485","600","4","5","Point E, Dakar, Sénégal"
"1740022551-2801","https://sn.coinafrique.com/categorie/villas?page=75","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-cite-gadaye-3158578","150 m2","3","2","Guediawaye, Dakar, Sénégal"
"1740022573-2802","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-hamo-6-3158581","","150 m2","","Guediawaye, Dakar, Sénégal"
"1740022578-2803","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-mbaye-fall-dakar-3158964","150","4","1","Dakar, Sénégal"
"1740022586-2804","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-150-m-hlm-16-3159487","","","","Keur Massar, Sénégal"
"1740022590-2805","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-sacre-coeur-3159504","210","6","3","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1740022593-2806","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-ouest-foire-3159518","209","7","3","Ouest Foire, Dakar, Sénégal"
"1740022598-2807","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-liberte-3-3159551","110 m2","9","6","Sicap Liberté, Dakar, Sénégal"
"1740022601-2808","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-3159747","267 m2","5","4","Dakar, Sénégal"
"1740022605-2809","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-mbao-3159987","150","4","2","Mbao, Dakar, Sénégal"
"1740022608-2810","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-dakar-3160252","150 m2","5","2","Dakar, Sénégal"
"1740022611-2811","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r3-mariste-3160286","286 m2","25","10","Dakar, Sénégal"
"1740022613-2812","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r2-mamelles-3160295","300 m2","11","6","Dakar, Sénégal"
"1740022616-2813","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r3-cite-fadia-3160299","150 m2","16","8","Dakar, Sénégal"
"1740022619-2814","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-saly-3161504","600 m2","5","3","Saly, Sénégal"
"1740022621-2815","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-basse-5-pieces-keur-massar-u12-3161590","150 m2","5","2","Keur Massar, Sénégal"
"1740022625-2816","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-sicap-foire-3161752","150 m2","6","4","Dakar, Sénégal"
"1740022628-2817","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-cite-keur-goorgui-3161782","378 m2","6","5","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1740022631-2818","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-naning-3162053","220","9","3","Mbour, Sénégal"
"1740022634-2819","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-saly-3162594","900","4","2","Saly, Sénégal"
"1740022639-2820","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-ngaparou-3163002","","","","Thies, Sénégal"
